version,country,user_pseudo_id,event_name,event_date,event_timestamp
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,first_open,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,session_start,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,screen_view,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,firebase_campaign,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,game_start,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,load_scene,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,game_start,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,item,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,item,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,item,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,first_open1,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,load_scene,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,game_start,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,level_status,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,ticket,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,medal,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,customers_shop_new,11/1/2021,1.63577E+15
8.0.232,Vietnam,0160996c9ec991245d9d303ee1854bcd,app_remove,11/1/2021,1.63577E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,first_open,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,session_start,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,screen_view,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,firebase_campaign,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,game_start,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,game_start,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,load_scene,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,load_scene,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,game_start,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,level_status,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,item,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,item,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,item,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,first_open1,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,user_engagement,11/1/2021,1.63572E+15
8.0.232,Jamaica,0279cf0069c26d69e64d5f134d8456ae,app_remove,11/1/2021,1.63572E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,first_open,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,session_start,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,screen_view,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,firebase_campaign,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,game_start,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,load_scene,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,game_start,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,item,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,item,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,item,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,first_open1,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,ticket,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,medal,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,customers_shop_new,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,coin,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,gem,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,level_status,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,load_scene,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,game_start,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,load_scene,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,ui_click,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,load_scene,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,dress_up,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,dress_up,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,dress_up,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,load_scene,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,load_scene,11/1/2021,1.63577E+15
8.0.232,Uzbekistan,031da0f4db3a380f01f2c11c6802a228,app_remove,11/1/2021,1.63577E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,first_open,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,session_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,screen_view,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,firebase_campaign,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,item,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,item,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,item,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,first_open1,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ticket,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,medal,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,customers_shop_new,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,gem,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,user_engagement,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,screen_view,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,medal,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ticket,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,customers_shop_new,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,gem,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,gem,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_click,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63573E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,medal,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ticket,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,customers_shop_new,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,gem,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,medal,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ticket,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,customers_shop_new,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,customers_shop_new,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,gem,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,daily_reward,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,daily_reward,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,daily_reward,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,upgrade,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,medal,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ticket,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,customers_shop_new,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,coin,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,gem,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,offer_pack,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,iap_fail,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,iap_fail,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,user_engagement,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,screen_view,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,map,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,ui_panel,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,load_scene,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,game_start,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
8.0.232,Afghanistan,03d66f19eed2f2421ab88c8994e37b8b,level_status,11/1/2021,1.63574E+15
