version,country,user_pseudo_id,event_name,event_timestamp,preceding_event_name1,preceding_event_name2,preceding_event_name3
8.0.232,Brazil,4cef3d8d96e4eb6ffee7f12fecda3b03,app_remove,1.63571E+15,user_engagement,level_status,game_start
8.0.232,Philippines,4e332644de8c0ed3796573ace6783a97,app_remove,1.63576E+15,load_scene,load_scene,level_status
8.0.232,Brazil,5765ac28760f5a6706232fe0340701da,app_remove,1.63571E+15,level_status,gem,coin
8.0.232,Spain,5842ce8ed1f546252bb5209ab1772a1f,app_remove,1.63571E+15,user_engagement,level_status,gem
8.0.232,Cambodia,68e60c3940d3a2c8bebb7651835a992f,app_remove,1.63577E+15,user_engagement,load_scene,load_scene
8.0.232,Indonesia,6b171bd036bfb18b8c1fbfd783b73ac9,app_remove,1.63574E+15,user_engagement,ui_panel,load_scene
8.0.232,United States,6c62308ad23b5b6c42f77ed7fca71436,app_remove,1.6357E+15,user_engagement,level_status,game_start
8.0.232,Bangladesh,6fef92fcdcfe85650a9cf08ebae5e3d7,app_remove,1.63574E+15,user_engagement,first_open1,item
8.0.232,Brazil,702c2f69bb860a366deae2a9c91b9249,app_remove,1.63571E+15,user_engagement,user_engagement,ui_panel
8.0.232,India,7076e8bca485e74b261324582409ed36,app_remove,1.63578E+15,user_engagement,ui_panel,ui_panel
8.0.232,Thailand,7388e5be16ae539ea49cc954679c4d7f,app_remove,1.63574E+15,screen_view,user_engagement,ui_click
8.0.232,India,7473bc76f0e34dadb9cb609d215df5a8,app_remove,1.63578E+15,user_engagement,user_engagement,ui_panel
8.0.232,Taiwan,79916fbf5b7ecc9d1424fa4031fc5b1a,app_remove,1.63574E+15,user_engagement,user_engagement,load_scene
8.0.232,United States,7df2773de1047881d88e5bd632802237,app_remove,1.63576E+15,user_engagement,level_status,game_start
8.0.232,Indonesia,8344dfc81726dbdb50a72a880a98b20d,app_remove,1.63576E+15,user_engagement,level_status,gem
8.0.232,Iraq,8bb95d0ce7cba17afa86106c4f6f60a9,app_remove,1.63571E+15,user_engagement,gem,daily_reward
8.0.232,Thailand,8f7d0ef7d7fceb400ebc4a578fdc4e46,app_remove,1.63578E+15,user_engagement,user_engagement,user_engagement
8.0.232,India,907907da09f19d318c41ec6dfb066071,app_remove,1.63574E+15,user_engagement,screen_view,level_status
8.0.232,India,9113872417198e28109e5d9a2f52f345,app_remove,1.63578E+15,user_engagement,screen_view,screen_view
8.0.232,Indonesia,95ee40c63204ba603fd23c4629f106c7,app_remove,1.63575E+15,user_engagement,ui_panel,ui_panel
8.0.232,Indonesia,9999eb65099483851e321b946b1200a3,app_remove,1.63575E+15,user_engagement,level_status,gem
8.0.232,Malaysia,a1d705dda64a633f9d7839535a6a46e5,app_remove,1.63576E+15,user_engagement,load_scene,load_scene
8.0.232,India,a25d67031f541bbab9bcd50bb937e34e,app_remove,1.63578E+15,user_engagement,user_engagement,level_status
8.0.232,Mexico,a70a2f839e2500ad03c611609af3db7c,app_remove,1.63575E+15,user_engagement,ui_panel,ui_panel
8.0.232,Egypt,a77cbde7777d2672f25ceff5a663bb0f,app_remove,1.63571E+15,user_engagement,screen_view,session_start
8.0.232,United States,ace548ded9b38c31304029f49031012f,app_remove,1.63577E+15,user_engagement,ui_panel,ui_panel
8.0.232,Sri Lanka,aec5736d8c831e34c326d0cf87f91cb3,app_remove,1.63573E+15,level_status,game_start,load_scene
8.0.232,Vietnam,b171e70022497815f5a16d202ccdcd96,app_remove,1.63575E+15,user_engagement,screen_view,level_status
8.0.232,Palestine,b643181bb4772e1d21aec57cc8f2bdcf,app_remove,1.63577E+15,user_engagement,ui_panel,ui_panel
8.0.232,Cambodia,bb74d4704c4ad9adfa948f25963f82ef,app_remove,1.63577E+15,user_engagement,level_status,load_scene
8.0.232,Uruguay,be68f08ab8dd3e9e59fd2f229a27f77d,app_remove,1.63577E+15,user_engagement,level_status,game_start
